name	year	month	day	hour	status	category	wind	pressure	tropicalstorm_force_diameter	hurricane_force_diameter
Bonnie	1992	9	21	18	hurricane	2	95	965	NA	NA
Bonnie	1992	9	22	0	hurricane	2	95	966	NA	NA
Bonnie	1992	9	22	6	hurricane	2	95	967	NA	NA
Bonnie	1992	9	22	12	hurricane	2	90	968	NA	NA
Bonnie	1992	9	22	18	hurricane	2	90	969	NA	NA
Bonnie	1992	9	23	0	hurricane	2	90	970	NA	NA
Bonnie	1992	9	23	6	hurricane	2	85	972	NA	NA
Bonnie	1992	9	23	12	hurricane	2	85	974	NA	NA
Bonnie	1992	9	23	18	hurricane	1	80	977	NA	NA
Bonnie	1992	9	24	0	hurricane	1	75	979	NA	NA
Bonnie	1992	9	24	6	hurricane	1	70	983	NA	NA
Bonnie	1992	9	24	12	hurricane	1	65	987	NA	NA
Bonnie	1992	9	24	18	tropical storm	0	60	995	NA	NA
Bonnie	1992	9	25	0	tropical storm	0	55	995	NA	NA
Bonnie	1992	9	25	6	tropical storm	0	45	1000	NA	NA
Bonnie	1992	9	25	12	tropical storm	0	40	1005	NA	NA
Bonnie	1992	9	25	18	tropical storm	0	35	1007	NA	NA
Bonnie	1992	9	26	0	tropical depression	-1	30	1009	NA	NA
Bonnie	1992	9	26	6	tropical depression	-1	30	1009	NA	NA
Bonnie	1992	9	26	12	tropical depression	-1	30	1008	NA	NA
Bonnie	1992	9	26	18	tropical storm	0	35	1006	NA	NA
Bonnie	1992	9	27	0	tropical storm	0	35	1005	NA	NA
Bonnie	1992	9	27	6	tropical storm	0	40	1003	NA	NA
Bonnie	1992	9	27	12	tropical storm	0	40	1001	NA	NA
Bonnie	1992	9	27	18	tropical storm	0	45	999	NA	NA
Bonnie	1992	9	28	0	tropical storm	0	50	996	NA	NA
Bonnie	1992	9	28	6	tropical storm	0	55	994	NA	NA
Bonnie	1992	9	28	12	tropical storm	0	60	993	NA	NA
Bonnie	1992	9	28	18	tropical storm	0	60	992	NA	NA
Bonnie	1992	9	29	0	tropical storm	0	60	992	NA	NA
Bonnie	1992	9	29	6	tropical storm	0	60	993	NA	NA
Bonnie	1992	9	29	12	tropical storm	0	55	994	NA	NA
Bonnie	1992	9	29	18	tropical storm	0	55	995	NA	NA
Bonnie	1992	9	30	0	tropical storm	0	55	995	NA	NA
Bonnie	1992	9	30	6	tropical storm	0	55	995	NA	NA
Bonnie	1992	9	30	12	tropical storm	0	50	997	NA	NA
Bonnie	1992	9	30	18	tropical storm	0	40	1002	NA	NA
Charley	1992	9	21	18	tropical depression	-1	25	1012	NA	NA
Charley	1992	9	22	0	tropical depression	-1	30	1011	NA	NA
Charley	1992	9	22	6	tropical depression	-1	30	1009	NA	NA
Charley	1992	9	22	12	tropical storm	0	35	1005	NA	NA
Charley	1992	9	22	18	tropical storm	0	45	1000	NA	NA
Charley	1992	9	23	0	tropical storm	0	55	995	NA	NA
Charley	1992	9	23	6	tropical storm	0	60	991	NA	NA
Charley	1992	9	23	12	hurricane	1	65	987	NA	NA
Charley	1992	9	23	18	hurricane	1	75	981	NA	NA
Charley	1992	9	24	0	hurricane	2	85	975	NA	NA
Charley	1992	9	24	6	hurricane	2	90	970	NA	NA
Charley	1992	9	24	12	hurricane	2	90	967	NA	NA
Charley	1992	9	24	18	hurricane	2	95	965	NA	NA
Charley	1992	9	25	0	hurricane	2	95	967	NA	NA
Charley	1992	9	25	6	hurricane	2	90	970	NA	NA
Charley	1992	9	25	12	hurricane	2	85	973	NA	NA
Charley	1992	9	25	18	hurricane	1	75	976	NA	NA
Charley	1992	9	26	0	hurricane	1	70	979	NA	NA
Charley	1992	9	26	6	hurricane	1	65	980	NA	NA
Charley	1992	9	26	12	hurricane	1	65	980	NA	NA
Charley	1992	9	26	18	hurricane	1	65	980	NA	NA
Charley	1992	9	27	0	tropical storm	0	60	980	NA	NA
Charley	1992	9	27	6	tropical storm	0	55	980	NA	NA
Charley	1992	9	27	12	tropical storm	0	55	981	NA	NA
Danielle	1992	9	22	12	tropical depression	-1	30	1009	NA	NA
Danielle	1992	9	22	18	tropical storm	0	45	1006	NA	NA
Danielle	1992	9	23	0	tropical storm	0	45	1005	NA	NA
Danielle	1992	9	23	6	tropical storm	0	45	1005	NA	NA
Danielle	1992	9	23	12	tropical storm	0	40	1005	NA	NA
Danielle	1992	9	23	18	tropical storm	0	40	1006	NA	NA
Danielle	1992	9	24	0	tropical storm	0	40	1006	NA	NA
Danielle	1992	9	24	6	tropical storm	0	40	1005	NA	NA
Danielle	1992	9	24	12	tropical storm	0	40	1005	NA	NA
Danielle	1992	9	24	18	tropical storm	0	40	1005	NA	NA
Danielle	1992	9	25	0	tropical storm	0	45	1004	NA	NA
Danielle	1992	9	25	6	tropical storm	0	45	1004	NA	NA
Danielle	1992	9	25	12	tropical storm	0	55	1001	NA	NA
Danielle	1992	9	25	18	tropical storm	0	55	1007	NA	NA
Danielle	1992	9	25	22	tropical storm	0	55	1007	NA	NA
Danielle	1992	9	26	0	tropical storm	0	40	1008	NA	NA
Danielle	1992	9	26	6	tropical storm	0	35	1010	NA	NA
Danielle	1992	9	26	12	tropical depression	-1	25	1014	NA	NA
AL081992	1992	9	25	12	tropical depression	-1	25	1012	NA	NA
AL081992	1992	9	25	18	tropical depression	-1	30	1011	NA	NA
AL081992	1992	9	26	0	tropical depression	-1	30	1011	NA	NA
AL081992	1992	9	26	6	tropical depression	-1	25	1012	NA	NA
AL081992	1992	9	26	12	tropical depression	-1	25	1013	NA	NA
AL081992	1992	9	26	18	tropical depression	-1	25	1012	NA	NA
AL081992	1992	9	27	0	tropical depression	-1	30	1011	NA	NA
AL081992	1992	9	27	6	tropical depression	-1	30	1010	NA	NA
AL081992	1992	9	27	12	tropical depression	-1	30	1009	NA	NA
AL081992	1992	9	27	18	tropical depression	-1	30	1010	NA	NA
AL081992	1992	9	28	0	tropical depression	-1	30	1011	NA	NA
AL081992	1992	9	28	6	tropical depression	-1	25	1012	NA	NA
AL081992	1992	9	28	12	tropical depression	-1	25	1013	NA	NA
AL081992	1992	9	28	18	tropical depression	-1	25	1012	NA	NA
AL081992	1992	9	29	0	tropical depression	-1	30	1011	NA	NA
AL081992	1992	9	29	6	tropical depression	-1	30	1010	NA	NA
AL081992	1992	9	29	12	tropical depression	-1	30	1009	NA	NA
AL081992	1992	9	29	18	tropical depression	-1	30	1010	NA	NA
AL081992	1992	9	30	0	tropical depression	-1	30	1009	NA	NA
AL081992	1992	9	30	6	tropical depression	-1	30	1008	NA	NA
AL081992	1992	9	30	12	tropical depression	-1	30	1009	NA	NA
AL081992	1992	9	30	18	tropical depression	-1	30	1010	NA	NA
AL081992	1992	10	1	0	tropical depression	-1	30	1011	NA	NA
AL081992	1992	10	1	6	tropical depression	-1	25	1012	NA	NA
AL081992	1992	10	1	12	tropical depression	-1	20	1015	NA	NA
AL011993	1993	5	31	12	tropical depression	-1	25	1003	NA	NA
AL011993	1993	5	31	18	tropical depression	-1	25	1002	NA	NA
AL011993	1993	6	1	0	tropical depression	-1	25	1000	NA	NA
AL011993	1993	6	1	6	tropical depression	-1	25	1000	NA	NA
AL011993	1993	6	1	12	tropical depression	-1	30	999	NA	NA
AL011993	1993	6	1	18	tropical depression	-1	30	999	NA	NA
AL011993	1993	6	2	0	tropical depression	-1	30	999	NA	NA
AL011993	1993	6	2	6	tropical depression	-1	30	999	NA	NA
Emily	1993	8	22	18	tropical depression	-1	30	1020	NA	NA
Emily	1993	8	23	0	tropical depression	-1	30	1020	NA	NA
Emily	1993	8	23	6	tropical depression	-1	30	1020	NA	NA
Emily	1993	8	23	12	tropical depression	-1	30	1020	NA	NA
Emily	1993	8	23	18	tropical depression	-1	30	1020	NA	NA
Emily	1993	8	24	0	tropical depression	-1	30	1020	NA	NA
Emily	1993	8	24	6	tropical depression	-1	30	1020	NA	NA
Emily	1993	8	24	12	tropical depression	-1	30	1020	NA	NA
Emily	1993	8	24	18	tropical depression	-1	30	1019	NA	NA
Emily	1993	8	25	0	tropical depression	-1	30	1018	NA	NA
Emily	1993	8	25	6	tropical depression	-1	30	1017	NA	NA
Emily	1993	8	25	12	tropical storm	0	35	1016	NA	NA
Emily	1993	8	25	18	tropical storm	0	40	1015	NA	NA
Emily	1993	8	26	0	tropical storm	0	45	1013	NA	NA
Emily	1993	8	26	6	tropical storm	0	55	1010	NA	NA
Emily	1993	8	26	12	tropical storm	0	60	1007	NA	NA
Emily	1993	8	26	18	hurricane	1	65	1004	NA	NA
Emily	1993	8	27	0	tropical storm	0	60	1000	NA	NA
Emily	1993	8	27	6	tropical storm	0	60	997	NA	NA
Emily	1993	8	27	12	tropical storm	0	60	992	NA	NA
Emily	1993	8	27	18	hurricane	1	65	982	NA	NA
Emily	1993	8	28	0	hurricane	1	75	981	NA	NA
Emily	1993	8	28	6	hurricane	1	75	982	NA	NA
Emily	1993	8	28	12	hurricane	1	75	981	NA	NA
Emily	1993	8	28	18	hurricane	1	75	976	NA	NA
Emily	1993	8	29	0	hurricane	1	70	973	NA	NA
Emily	1993	8	29	6	hurricane	1	70	978	NA	NA
Emily	1993	8	29	12	hurricane	1	70	979	NA	NA
Emily	1993	8	29	18	hurricane	1	70	978	NA	NA
Emily	1993	8	30	0	hurricane	1	70	977	NA	NA
Emily	1993	8	30	6	hurricane	1	70	976	NA	NA
Emily	1993	8	30	12	hurricane	1	75	975	NA	NA
Emily	1993	8	30	18	hurricane	1	75	974	NA	NA
Emily	1993	8	31	0	hurricane	1	80	972	NA	NA
Emily	1993	8	31	6	hurricane	2	85	970	NA	NA
Emily	1993	8	31	12	hurricane	2	95	965	NA	NA
Emily	1993	8	31	18	hurricane	3	100	962	NA	NA
Emily	1993	8	31	21	hurricane	3	100	961	NA	NA
Emily	1993	9	1	0	hurricane	3	100	960	NA	NA
Emily	1993	9	1	6	hurricane	3	100	962	NA	NA
Emily	1993	9	1	12	hurricane	2	95	965	NA	NA
Emily	1993	9	1	18	hurricane	2	90	969	NA	NA
Emily	1993	9	2	0	hurricane	2	90	971	NA	NA
Emily	1993	9	2	6	hurricane	2	90	972	NA	NA
Emily	1993	9	2	12	hurricane	2	90	973	NA	NA
Emily	1993	9	2	18	hurricane	2	85	974	NA	NA
Emily	1993	9	3	0	hurricane	1	80	975	NA	NA
Emily	1993	9	3	6	hurricane	1	75	979	NA	NA
Emily	1993	9	3	12	hurricane	1	70	985	NA	NA
Emily	1993	9	3	18	tropical storm	0	60	994	NA	NA
Emily	1993	9	4	0	tropical storm	0	50	999	NA	NA
Emily	1993	9	4	6	tropical storm	0	40	1002	NA	NA
Emily	1993	9	4	12	tropical storm	0	35	1001	NA	NA
Emily	1993	9	4	18	tropical depression	-1	30	1006	NA	NA
Emily	1993	9	5	0	tropical depression	-1	30	1008	NA	NA
Emily	1993	9	5	6	tropical depression	-1	30	1009	NA	NA
Emily	1993	9	5	12	tropical depression	-1	25	1010	NA	NA
Emily	1993	9	5	18	tropical depression	-1	25	1011	NA	NA
Emily	1993	9	6	0	tropical depression	-1	25	1012	NA	NA
Emily	1993	9	6	6	tropical depression	-1	25	1013	NA	NA
Floyd	1993	9	7	12	tropical depression	-1	25	1012	NA	NA
Floyd	1993	9	7	18	tropical storm	0	40	1010	NA	NA
Floyd	1993	9	8	0	tropical storm	0	45	1009	NA	NA
Floyd	1993	9	8	6	tropical storm	0	45	1011	NA	NA
Floyd	1993	9	8	12	tropical storm	0	40	1012	NA	NA
Floyd	1993	9	8	18	tropical storm	0	40	1011	NA	NA
Floyd	1993	9	9	0	tropical storm	0	40	1009	NA	NA
Floyd	1993	9	9	6	tropical storm	0	40	1007	NA	NA
Floyd	1993	9	9	12	tropical storm	0	50	997	NA	NA
Floyd	1993	9	9	18	hurricane	1	65	990	NA	NA
Floyd	1993	9	10	0	hurricane	1	65	990	NA	NA
Floyd	1993	9	10	6	hurricane	1	65	990	NA	NA
Floyd	1993	9	10	12	hurricane	1	65	990	NA	NA
Gert	1993	9	14	18	tropical depression	-1	25	1008	NA	NA
Gert	1993	9	15	0	tropical depression	-1	30	1005	NA	NA
Gert	1993	9	15	6	tropical depression	-1	30	1001	NA	NA
Gert	1993	9	15	12	tropical storm	0	35	1001	NA	NA
Gert	1993	9	15	18	tropical storm	0	35	1005	NA	NA
Gert	1993	9	16	0	tropical depression	-1	30	1006	NA	NA
Gert	1993	9	16	6	tropical depression	-1	30	1006	NA	NA
Gert	1993	9	16	12	tropical depression	-1	30	1006	NA	NA
Gert	1993	9	16	18	tropical depression	-1	25	1006	NA	NA
Gert	1993	9	17	0	tropical depression	-1	25	1006	NA	NA
Gert	1993	9	17	6	tropical depression	-1	25	1006	NA	NA
Gert	1993	9	17	12	tropical depression	-1	25	1006	NA	NA
Gert	1993	9	17	18	tropical storm	0	35	1001	NA	NA
Gert	1993	9	18	0	tropical storm	0	35	1000	NA	NA
Gert	1993	9	18	6	tropical storm	0	35	1002	NA	NA
Gert	1993	9	18	12	tropical depression	-1	30	1003	NA	NA
Gert	1993	9	18	18	tropical depression	-1	30	1003	NA	NA
Gert	1993	9	19	0	tropical depression	-1	30	1001	NA	NA
Gert	1993	9	19	6	tropical storm	0	35	1000	NA	NA
Gert	1993	9	19	12	tropical storm	0	40	993	NA	NA
Gert	1993	9	19	18	tropical storm	0	45	992	NA	NA
Gert	1993	9	20	0	tropical storm	0	55	990	NA	NA
Gert	1993	9	20	6	hurricane	1	65	982	NA	NA
Gert	1993	9	20	12	hurricane	1	80	978	NA	NA
Gert	1993	9	20	18	hurricane	2	85	970	NA	NA
Gert	1993	9	20	21	hurricane	2	85	970	NA	NA
Gert	1993	9	21	0	hurricane	1	65	984	NA	NA
Gert	1993	9	21	6	tropical storm	0	40	1000	NA	NA
Gert	1993	9	21	12	tropical depression	-1	25	1002	NA	NA
Gert	1993	9	21	18	tropical depression	-1	20	1004	NA	NA
Harvey	1993	9	18	18	tropical depression	-1	30	1014	NA	NA
Harvey	1993	9	19	0	tropical depression	-1	30	1013	NA	NA
Harvey	1993	9	19	6	tropical depression	-1	30	1012	NA	NA
Harvey	1993	9	19	12	tropical depression	-1	30	1010	NA	NA
Harvey	1993	9	19	18	tropical depression	-1	30	1009	NA	NA
Harvey	1993	9	20	0	tropical depression	-1	30	1008	NA	NA
Harvey	1993	9	20	6	tropical storm	0	35	1005	NA	NA
Harvey	1993	9	20	12	tropical storm	0	50	998	NA	NA
Harvey	1993	9	20	18	hurricane	1	65	990	NA	NA
Harvey	1993	9	21	0	tropical storm	0	60	992	NA	NA
Harvey	1993	9	21	6	tropical storm	0	55	994	NA	NA
Harvey	1993	9	21	12	tropical storm	0	50	997	NA	NA
AL101993	1993	9	29	18	tropical depression	-1	30	1012	NA	NA
AL101993	1993	9	30	0	tropical depression	-1	30	1010	NA	NA
AL101993	1993	9	30	6	tropical depression	-1	30	1009	NA	NA
AL101993	1993	9	30	12	tropical depression	-1	30	1008	NA	NA
AL101993	1993	9	30	18	tropical depression	-1	30	1008	NA	NA
Alberto	1994	6	30	6	tropical depression	-1	25	1011	NA	NA
Alberto	1994	6	30	12	tropical depression	-1	25	1010	NA	NA
Alberto	1994	6	30	18	tropical depression	-1	30	1008	NA	NA
Alberto	1994	7	1	0	tropical depression	-1	30	1008	NA	NA
Alberto	1994	7	1	6	tropical depression	-1	30	1008	NA	NA
Alberto	1994	7	1	12	tropical depression	-1	30	1008	NA	NA
Alberto	1994	7	1	18	tropical depression	-1	30	1007	NA	NA
Alberto	1994	7	2	0	tropical storm	0	35	1006	NA	NA
Alberto	1994	7	2	6	tropical storm	0	35	1005	NA	NA
Alberto	1994	7	2	12	tropical storm	0	40	1003	NA	NA
Alberto	1994	7	2	18	tropical storm	0	45	1000	NA	NA
Alberto	1994	7	3	0	tropical storm	0	45	998	NA	NA
Alberto	1994	7	3	6	tropical storm	0	50	997	NA	NA
Alberto	1994	7	3	12	tropical storm	0	55	993	NA	NA
Alberto	1994	7	3	15	tropical storm	0	55	993	NA	NA
Alberto	1994	7	3	18	tropical storm	0	45	1000	NA	NA
Alberto	1994	7	4	0	tropical depression	-1	25	1004	NA	NA
Alberto	1994	7	4	6	tropical depression	-1	20	1009	NA	NA
Alberto	1994	7	4	12	tropical depression	-1	20	1011	NA	NA
Alberto	1994	7	4	18	tropical depression	-1	20	1014	NA	NA
Alberto	1994	7	5	0	tropical depression	-1	20	1014	NA	NA
Alberto	1994	7	5	6	tropical depression	-1	20	1013	NA	NA
Alberto	1994	7	5	12	tropical depression	-1	20	1013	NA	NA
Alberto	1994	7	5	18	tropical depression	-1	20	1012	NA	NA
Alberto	1994	7	6	0	tropical depression	-1	15	1013	NA	NA
Alberto	1994	7	6	6	tropical depression	-1	15	1013	NA	NA
Alberto	1994	7	6	12	tropical depression	-1	15	1013	NA	NA
Alberto	1994	7	6	18	tropical depression	-1	15	1013	NA	NA
Alberto	1994	7	7	0	tropical depression	-1	10	1012	NA	NA
Alberto	1994	7	7	6	tropical depression	-1	10	1012	NA	NA
Alberto	1994	7	7	12	tropical depression	-1	10	1012	NA	NA
Alberto	1994	7	7	18	tropical depression	-1	10	1013	NA	NA
AL021994	1994	7	20	6	tropical depression	-1	25	1017	NA	NA
AL021994	1994	7	20	12	tropical depression	-1	30	1015	NA	NA
AL021994	1994	7	20	14	tropical depression	-1	30	1015	NA	NA
AL021994	1994	7	20	18	tropical depression	-1	25	1016	NA	NA
AL021994	1994	7	21	0	tropical depression	-1	20	1016	NA	NA
AL021994	1994	7	21	6	tropical depression	-1	15	1016	NA	NA
Beryl	1994	8	14	12	tropical depression	-1	20	1013	NA	NA
Beryl	1994	8	14	18	tropical depression	-1	25	1012	NA	NA
Beryl	1994	8	15	0	tropical depression	-1	25	1009	NA	NA
Beryl	1994	8	15	6	tropical depression	-1	30	1008	NA	NA
Beryl	1994	8	15	12	tropical storm	0	35	1007	NA	NA
Beryl	1994	8	15	18	tropical storm	0	45	1004	NA	NA
Beryl	1994	8	16	0	tropical storm	0	50	1000	NA	NA
Beryl	1994	8	16	3	tropical storm	0	50	999	NA	NA
Beryl	1994	8	16	6	tropical storm	0	50	1003	NA	NA
Beryl	1994	8	16	12	tropical depression	-1	30	1004	NA	NA
Beryl	1994	8	16	18	tropical depression	-1	25	1005	NA	NA
Beryl	1994	8	17	0	tropical depression	-1	20	1005	NA	NA
Beryl	1994	8	17	6	tropical depression	-1	15	1006	NA	NA
Beryl	1994	8	17	12	tropical depression	-1	15	1009	NA	NA
Beryl	1994	8	17	18	tropical depression	-1	15	1011	NA	NA
Beryl	1994	8	18	0	tropical depression	-1	15	1011	NA	NA
Beryl	1994	8	18	6	tropical depression	-1	15	1011	NA	NA
Beryl	1994	8	18	12	tropical depression	-1	15	1010	NA	NA
Beryl	1994	8	18	18	tropical depression	-1	15	1010	NA	NA
Beryl	1994	8	19	0	tropical depression	-1	15	1012	NA	NA
Chris	1994	8	16	12	tropical depression	-1	30	1010	NA	NA
Chris	1994	8	16	18	tropical depression	-1	30	1008	NA	NA
Chris	1994	8	17	0	tropical storm	0	35	1006	NA	NA
Chris	1994	8	17	6	tropical storm	0	40	1003	NA	NA
Chris	1994	8	17	12	tropical storm	0	50	1000	NA	NA
Chris	1994	8	17	18	tropical storm	0	60	994	NA	NA
Chris	1994	8	18	0	tropical storm	0	60	988	NA	NA
Chris	1994	8	18	6	hurricane	1	65	987	NA	NA
Chris	1994	8	18	12	hurricane	1	65	987	NA	NA
Chris	1994	8	18	18	hurricane	1	65	987	NA	NA
Chris	1994	8	19	0	hurricane	1	70	985	NA	NA
Chris	1994	8	19	6	hurricane	1	70	979	NA	NA
Chris	1994	8	19	12	hurricane	1	70	979	NA	NA
Chris	1994	8	19	18	hurricane	1	70	980	NA	NA
Chris	1994	8	20	0	hurricane	1	65	984	NA	NA
Chris	1994	8	20	6	tropical storm	0	60	995	NA	NA
Chris	1994	8	20	12	tropical storm	0	50	1009	NA	NA
Chris	1994	8	20	18	tropical storm	0	45	1010	NA	NA
Chris	1994	8	21	0	tropical storm	0	40	1011	NA	NA
Chris	1994	8	21	6	tropical storm	0	35	1012	NA	NA
Chris	1994	8	21	12	tropical storm	0	35	1013	NA	NA
Chris	1994	8	21	18	tropical storm	0	35	1013	NA	NA
Chris	1994	8	22	0	tropical storm	0	35	1012	NA	NA
Chris	1994	8	22	6	tropical storm	0	35	1008	NA	NA
Chris	1994	8	22	12	tropical storm	0	35	1006	NA	NA
Chris	1994	8	22	18	tropical storm	0	40	1004	NA	NA
Chris	1994	8	23	0	tropical storm	0	40	1003	NA	NA
Chris	1994	8	23	6	tropical storm	0	40	1003	NA	NA
Chris	1994	8	23	12	tropical storm	0	45	1003	NA	NA
Chris	1994	8	23	18	tropical storm	0	45	1003	NA	NA
AL051994	1994	8	29	12	tropical depression	-1	30	1007	NA	NA
AL051994	1994	8	29	18	tropical depression	-1	30	1007	NA	NA
AL051994	1994	8	30	0	tropical depression	-1	30	1006	NA	NA
AL051994	1994	8	30	6	tropical depression	-1	30	1005	NA	NA
AL051994	1994	8	30	12	tropical depression	-1	30	1006	NA	NA
AL051994	1994	8	30	18	tropical depression	-1	30	1006	NA	NA
AL051994	1994	8	31	0	tropical depression	-1	30	1006	NA	NA
AL051994	1994	8	31	6	tropical depression	-1	30	1007	NA	NA
AL051994	1994	8	31	12	tropical depression	-1	30	1008	NA	NA
Debby	1994	9	9	12	tropical depression	-1	25	1011	NA	NA
Debby	1994	9	9	18	tropical depression	-1	30	1010	NA	NA
Debby	1994	9	10	0	tropical storm	0	45	1010	NA	NA
Debby	1994	9	10	3	tropical storm	0	55	1007	NA	NA
Debby	1994	9	10	6	tropical storm	0	60	1006	NA	NA
Debby	1994	9	10	12	tropical storm	0	55	1007	NA	NA
Debby	1994	9	10	18	tropical storm	0	50	1008	NA	NA
Debby	1994	9	11	0	tropical storm	0	50	1008	NA	NA
Ernesto	1994	9	21	18	tropical depression	-1	25	1010	NA	NA
Ernesto	1994	9	22	0	tropical depression	-1	25	1010	NA	NA
Ernesto	1994	9	22	6	tropical depression	-1	30	1009	NA	NA
Ernesto	1994	9	22	12	tropical storm	0	35	1005	NA	NA
Ernesto	1994	9	22	18	tropical storm	0	45	1000	NA	NA
Ernesto	1994	9	23	0	tropical storm	0	50	997	NA	NA
Ernesto	1994	9	23	6	tropical storm	0	50	998	NA	NA
Ernesto	1994	9	23	12	tropical storm	0	45	1000	NA	NA
Ernesto	1994	9	23	18	tropical storm	0	45	1001	NA	NA
Ernesto	1994	9	24	0	tropical storm	0	40	1003	NA	NA
Ernesto	1994	9	24	6	tropical storm	0	35	1005	NA	NA
Ernesto	1994	9	24	12	tropical depression	-1	30	1007	NA	NA
Ernesto	1994	9	24	18	tropical depression	-1	30	1009	NA	NA
Ernesto	1994	9	25	0	tropical depression	-1	25	1010	NA	NA
Ernesto	1994	9	25	6	tropical depression	-1	25	1010	NA	NA
Ernesto	1994	9	25	12	tropical depression	-1	25	1010	NA	NA
Ernesto	1994	9	25	18	tropical depression	-1	25	1010	NA	NA
Ernesto	1994	9	26	0	tropical depression	-1	20	1011	NA	NA
AL081994	1994	9	24	12	tropical depression	-1	25	1008	NA	NA
AL081994	1994	9	24	18	tropical depression	-1	30	1007	NA	NA
AL081994	1994	9	25	0	tropical depression	-1	30	1007	NA	NA
AL081994	1994	9	25	6	tropical depression	-1	30	1006	NA	NA
AL081994	1994	9	25	12	tropical depression	-1	30	1005	NA	NA
AL081994	1994	9	25	18	tropical depression	-1	30	1004	NA	NA
AL081994	1994	9	26	0	tropical depression	-1	30	1006	NA	NA
AL081994	1994	9	26	6	tropical depression	-1	25	1007	NA	NA
AL081994	1994	9	26	12	tropical depression	-1	25	1007	NA	NA
AL081994	1994	9	26	18	tropical depression	-1	25	1007	NA	NA
AL091994	1994	9	27	12	tropical depression	-1	30	1008	NA	NA
AL091994	1994	9	27	18	tropical depression	-1	30	1008	NA	NA
AL091994	1994	9	28	0	tropical depression	-1	30	1007	NA	NA
AL091994	1994	9	28	6	tropical depression	-1	30	1008	NA	NA
AL091994	1994	9	28	12	tropical depression	-1	30	1008	NA	NA
AL091994	1994	9	28	18	tropical depression	-1	30	1008	NA	NA
AL091994	1994	9	29	0	tropical depression	-1	25	1009	NA	NA
AL101994	1994	9	29	6	tropical depression	-1	25	1007	NA	NA
AL101994	1994	9	29	12	tropical depression	-1	25	1006	NA	NA
AL101994	1994	9	29	18	tropical depression	-1	30	1006	NA	NA
AL101994	1994	9	30	0	tropical depression	-1	30	1005	NA	NA
AL101994	1994	9	30	6	tropical depression	-1	30	1004	NA	NA
AL101994	1994	9	30	12	tropical depression	-1	30	1005	NA	NA
AL101994	1994	9	30	18	tropical depression	-1	25	1006	NA	NA
Gordon	1994	11	8	12	tropical depression	-1	25	1009	NA	NA
Gordon	1994	11	8	18	tropical depression	-1	25	1008	NA	NA
Gordon	1994	11	9	0	tropical depression	-1	30	1007	NA	NA
Gordon	1994	11	9	6	tropical depression	-1	30	1007	NA	NA
Gordon	1994	11	9	12	tropical depression	-1	30	1007	NA	NA
Gordon	1994	11	9	18	tropical depression	-1	30	1007	NA	NA
Gordon	1994	11	10	0	tropical depression	-1	30	1007	NA	NA
Gordon	1994	11	10	6	tropical depression	-1	30	1008	NA	NA
Gordon	1994	11	10	12	tropical depression	-1	30	1008	NA	NA
Gordon	1994	11	10	18	tropical storm	0	35	1006	NA	NA
Gordon	1994	11	11	0	tropical storm	0	35	1006	NA	NA
Gordon	1994	11	11	6	tropical storm	0	35	1003	NA	NA
Gordon	1994	11	11	12	tropical storm	0	35	1005	NA	NA
Gordon	1994	11	11	18	tropical storm	0	35	1004	NA	NA
Gordon	1994	11	12	0	tropical storm	0	40	1000	NA	NA
Gordon	1994	11	12	6	tropical storm	0	40	999	NA	NA
Gordon	1994	11	12	12	tropical storm	0	40	999	NA	NA
Gordon	1994	11	12	18	tropical storm	0	35	999	NA	NA
Gordon	1994	11	13	0	tropical storm	0	35	999	NA	NA
Gordon	1994	11	13	3	tropical storm	0	35	1000	NA	NA
Gordon	1994	11	13	6	tropical storm	0	40	1001	NA	NA
Gordon	1994	11	13	12	tropical storm	0	40	1000	NA	NA
Gordon	1994	11	13	13	tropical storm	0	40	1000	NA	NA
Gordon	1994	11	13	18	tropical storm	0	40	1001	NA	NA
Gordon	1994	11	14	0	tropical storm	0	40	999	NA	NA
Gordon	1994	11	14	6	tropical storm	0	45	998	NA	NA
Gordon	1994	11	14	12	tropical storm	0	45	997	NA	NA
Gordon	1994	11	14	18	tropical storm	0	45	998	NA	NA
Gordon	1994	11	15	0	tropical storm	0	45	998	NA	NA
Gordon	1994	11	15	6	tropical storm	0	45	999	NA	NA
Gordon	1994	11	15	12	tropical storm	0	45	999	NA	NA
Gordon	1994	11	15	13	tropical storm	0	45	999	NA	NA
Gordon	1994	11	15	18	tropical storm	0	45	998	NA	NA
Gordon	1994	11	16	0	tropical storm	0	45	998	NA	NA
Gordon	1994	11	16	6	tropical storm	0	45	997	NA	NA
Gordon	1994	11	16	12	tropical storm	0	45	995	NA	NA
Gordon	1994	11	16	13	tropical storm	0	45	996	NA	NA
Gordon	1994	11	16	18	tropical storm	0	45	995	NA	NA
Gordon	1994	11	17	0	tropical storm	0	55	993	NA	NA
Gordon	1994	11	17	6	tropical storm	0	55	989	NA	NA
Gordon	1994	11	17	12	tropical storm	0	60	987	NA	NA
Gordon	1994	11	17	18	hurricane	1	65	981	NA	NA
Gordon	1994	11	18	0	hurricane	1	75	980	NA	NA
Gordon	1994	11	18	6	hurricane	1	70	981	NA	NA
Gordon	1994	11	18	12	hurricane	1	70	984	NA	NA
Gordon	1994	11	18	18	tropical storm	0	60	986	NA	NA
Gordon	1994	11	19	0	tropical storm	0	50	992	NA	NA
